Apple,"#Apple to open a &quot;pop-up&quot; store across the street from #SXSW for two weeks? Umm, genius. If it isn't obvious... *cough (#iPad2) cough*",positive
Apple,The apple pop up store at #sxsw is no joke.,positive
Apple,The Apple pop-up store is more attractive and impressive than many permanent retail stores. #sxsw,positive
Apple,"Brilliant PR stunt, business idea and customer service response in one: Apple sets up a pop-up store at #sxsw, draws crowds, media &amp; revenue",positive
Apple,Love it . RT @mention From #Apple to Naomi Campbell: pop-up stores are all the rage: {link} #sxsw,positive
Apple,"Ok,I have seen two impressive lines since I'm at #SXSW  the one at the Apple Store yesterday. &amp; the @mention party now cc @mention",positive
Apple,"#Apple is setting up a pop-up store in downtown Austin (to sell bajillions of iPad2s to #sxsw attendees, of course!) {link}",positive
Apple,exclusive shot of #SXSW popup Apple Store! {link},positive
Apple,#apple is so smart to open a Pop-Up store in #Austin while #sxsw crowd's there.,positive
Apple,so we had some information from @mention this morning that an apple store is getting build at #sxsw for two weeks.  ipad2 love? - jealous!,positive
Apple,The Apple store in austin and 100 people taking a pic of it. #ipad2 #sxsw {link},positive
Apple,"Oh, Apple Store...you look so at home here in downtown Austin #SXSW #sxtxstate @mention Apple Store, SXSW {link} #photo",positive
Apple,They'd be stupid not to. // Apple is opening a temporary store in Austin for #SXSW &amp; the iPad 2 launch {link} (via @mention,positive
Apple,"{link} At SXSW, Apple schools the marketing experts #sxsw",positive
Apple,The great talk of @mention must be the only one at #SXSW that didn't mention Apple!,positive
Apple,"Just read that #apple will be at #SXSW selling iPad 2 on release day. Good lord, the vortex of smugness that day may be unbearable.",negative
Apple,Unveiling the pop-up Apple store in the Scarborough Building! #SXSW  {link},positive
Apple,I like to think Apple decided to sell their new iPad at #SXSW based on my suggestion - {link} Everyone... you are welcome.,positive
Apple,People in this Apple store do not...smell great. #sxsw #hereforwork #nottheipad2,negative
Apple,Thank you to @mention for letting me test drive a car to the Apple store. Now lets hope that they can fix my phone!! #sxsw,negative
Apple,Apple set to open popup shop in core of SXSW action {link} #SXSW #Apple #ipad #retail,positive
Apple,Apple has two Austin stores but until this week no downtown presence. That changes with an #sxsw popup store {link} ~@mention,positive
Apple,Apple has two Austin-area retail locations but in anticipation of all the gadget ...  #ipad #sxsw #gadgets {link},neutral
Apple,â€œ@mention Unloading at #apple store corner of 6th and congress in Austin. Temp store for #SXSW  {link} / dis awesome!,positive
Apple,Apple pop up store... line is ridic. #sxsw  {link},negative
Apple,"if #Apple weren't so cocky, perhaps a separate ipad2 store at #SXSW would have been a good idea. guess they don't need the extra marketing;)",negative
Apple,I sort of wish the pop-up Apple Store only sold actual apples. Just as a joke. #sxsw,neutral
Apple,@mention - #Apple is the classiest fascist company in America. Really elegant. #sxsw #rji,negative
Apple,Apple out-markets all comers at #sxsw {link},positive
Apple,Apple pop-up at #SXSW!? Ordinance on the front line! (Admission is the first step to recovery) {link},positive
Apple,Apple pop-up shop for #SXSW. How cool is that? {link},positive
Apple,The &quot;pop up&quot; Apple Store is packed! #sxsw,positive
Apple,Nice Move: Apple set to open popup shop in core of #SXSW action {link},positive
Apple,Oh My God! RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch {link},positive
Apple,Very cool! RT @mention RT @mention Not a rumor: Apple to open temporary store in dt ATX for #SXSW &amp; iPad 2 launch {link},positive
Apple,"brilliant!! marketing!  &quot;Apple will be opening a temporary store in downtown Austin&quot; next to #sxsw

and the world buy it.",positive
Apple,Brilliant!! RT @mention I've been having meetings while I'm in line at the #SXSW PopUp Apple Store for the iPad2. I love this place!,positive
Apple,Love this!!!! RT @mention  RT @mention Not a rumor: Apple to open temporary store in dt ATX for #SXSW &amp; iPad 2 launch,positive
Apple,"Brilliant. #Apple is setting up a pop-up store in downtown Austin (to sell tons of iPad2s to #sxsw attendees, of course!) {link}",positive
Apple,brilliant. RT @mention Apple set to open popup shop in core of SXSW action  - they're going to sell iPad2 at #SXSW! {link},positive
Apple,*NEW* WWW.DIVASANDDORKS.COM: Best Of Both Worlds: Apple Pop Up Store Invades SXSW {link} #sxsw,positive
Apple,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,positive
Apple,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to... {link},positive
Apple,Cool! RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2,positive
Apple,"Nice. RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",positive
Apple,Haha! RT @mention If you haven't waited in line for an Apple product you're missing out on an important rite of passage. #sxsw,positive
Apple,"@mention @mention NC is buzzing #iPad2 but geekdom in Austin #SXSW will elevate, smart # Apple.",positive
Apple,#justmet @mention who worked for Apple for 25 years! #SXSW,positive
Apple,"#SXSW RT @mention WOW, Apple does the right thing in Japan, a must read: {link}",positive
Apple,"@mention @mention you probably know this, but #Apple is opening a Pop-Up store in Austin For #SXSW. You can et the #iPad2  there!",positive
Apple,"Funny RT @mention Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}",positive
Apple,Now *that* is customer service â€” &quot;Apple opens temporary store near #SXSW&quot; {link},positive
Apple,The only #airline to be mentioned by Guy Kawasaki as delightful like Apple (drumroll)... @mention (!!) Congrats! #sxsw,positive
Apple,My first #SXSW blog post for the @mention Grand opening of the Apple popup store {link},positive
Apple,Fear not #SXSW-ers! RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW {link},positive
Apple,"&quot;At #SXSW, Apple schools the marketing experts&quot;  {link}",positive
Apple,"#tech At #SXSW, Apple schools the marketing experts {link}",positive
Apple,Apple is a more selfish brand than Microsoft but it has served its brand well.#sxsw,negative
Apple,It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch: It'... {link},positive
Apple,fucking mac users..... {link} #sxsw CWebb iPad Grant Hill,negative
Apple,"Yikes, reached a new level of Apple-fanboyism last night: literally fell asleep with a MacBook Pro, iPad 2, &amp; iPhone 4 on top of me. #SXSW",positive
Apple,"Buying iPad2? Turn in ur iPad1, Apple store wipes it clean, donates to schools. Mrs. Jobs idea. #Apple #iPad2 #SXSW",positive
Apple,2+ hour wait at the makeshift Apple store for iPad 2. #fail #sxsw,negative
Apple,Guy Kawasaki &quot;I believe in God because there is no other explanation for the continuous survival of Apple over the years.&quot;. LOL #SXSW,negative
Apple,Apple's taking old iPads for Teach For America (user gets a tax write-off) when you buy a new iPad. Kinda cool. #sxsw,positive
Apple,My informal unscientific observation is that #Apple is by far the computer of choice at #SXSW. Hands down.  No contest.,positive
Apple,GroupMe talks about Apple App Store approval woes - there would be a big group of people that would agree with that! #whowillrise #sxsw,negative
Apple,It's not all Apple love here at #sxsw. Heard quite a bit of grumbling about holding back features on iPad 1 so people would have to buy v2.,negative
Apple,what company company has the best supply chain? Walmart and Apple #behance #sxsw,positive
Apple,A major #Apple iOS update the day before #SXSW? What genius project manager came up with that brilliant idea? #NoWhammies,negative
Apple,@mention Apple is great at turning the new into the old  #SXSW,positive
Apple,Sweet... Apple listened to us!  A temp Apple Store near #SXSW for iPad2 launch!  {link},positive
Apple,@mention Apple pop-up store at #sxsw was 5 blocks long! #BetterThingsToDo,negative
Apple,"Love the Apple pop-up store at #SXSW. So freaking smart. Now, one question. Will AT&amp;T bring trucks for signal again? Please say yes.",positive
Apple,"At SXSW, Apple schools the marketing experts - CNET {link} #sxsw",positive
Apple,"At SXSW, Apple schools the marketing experts {link}  #SXSW",positive
Apple,"At SXSW, Apple schools the marketing experts {link} /via @mention #SXSW #Apple",positive
Apple,"At SXSW, Apple schools the marketing experts {link} #Apple #JobsCo #SXSW",positive
Apple,"At SXSW, Apple schools the marketing experts: {link} via @mention #sxsw #apple #marketing",positive
Apple,clever - Apple set to open popup shop in core of #SXSW action {link},positive
Apple,"RE: temp Apple store--great move, they really need help with brand recognition :) In all seriousness, pretty cool. #SXSW",positive
Apple,Come on #Apple! Why cant I have spell-checking without auto-correct? Must it be all or nothing? #Grrr #sxsw,negative
Apple,Apple = case study of great #mktg. At #SXSW they just showed everyone up again with buzz about the &quot;pop-up store&quot;: {link},positive
Apple,@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; (via @mention,positive
Apple,@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; /via @mention,positive
Apple,@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;â€ù,positive
Apple,I just shat a tear. RT @mention Good news for Austin-bound Apple fanboys: {link} #sxsw #ipad2,positive
Apple,I hear that Apple is opening a pop-up store downtown in the Scarborough building for SXSW and the iPad2. Cool. #SXSW #newapplestoreaustin,positive
Apple,I love that Apple was smart enough to have a popup #SXSW store. Story (+ map!) {link} tip @mention,positive
Apple,"Oh, is that my excuse:? RT @mention RT @mention at #sxsw: &quot;apple comes up with cool technology ... because they don't go to conferences&quot;",positive
Apple,The line at the popup Apple Store is phenomenal. #sxsw #apple #ipad2  {link},positive
Apple,"VentureBeat: RT @mention On its second day in business, the Apple pop-up store appears to be trending. #sxsw #vb (@mention  {link}",positive
Apple,"Giving away Apple gift cards in exchange 4 serious style. Find us on 6th or by the conv cntr. U look hot, we'll do the rest. #SXSW fashion",positive
Apple,Apple grabbed the tablet mindshare at #sxsw but RIM owns one of the most popular events. #foodspotting #mnbuzz  {link},positive
Apple,Too quotable --&gt; RT â€œ@mention &quot;Apple is the most elegant fascist company in America.&quot; #flip-board #SXSW,negative
Apple,#sxsw #enchantment: @mention &quot;Bright spot for Apple: Pagemaker saved Apple. I believe in God b/c no other explanation of Apple survival,neutral
Apple,#sxsw #enchantment: @mention &quot;No one uses Windows voluntarily.&quot; &quot;Apple is greatest collection of egomaniacs in history.&quot; haha,negative
Apple,"Just launched the pop-up Apple Store at #SXSW. It's our &quot;vintage&quot; store format: Mostly iPods and snarky employees. Ah, the good old days.",negative
Apple,Pretty excited about the Apple Pop Up Store coming to #SXSW {link},positive
Apple,"On its second day in business, the Apple pop-up store appears to be trending. #sxsw #vb (@mention Apple Store, SXSW) [pic]: {link}",positive
Apple,I really could use one of those tiny MacBook Airs. Did I read that Apple set up a temporary store at SXSW? Where is it? #SXSW,positive
Apple,"True,expect more insidious approaches, like Apple subscriptions. RT @mention {link} . Disgraceful.  #libraries #sxsw",negative
Apple,"#bjdproductions Before It Even Begins, #Apple Wins #SXSW {link} #tech",positive
Apple,That could be dangerous RT @mention Sweet...Apple listened to us!  A temp Apple Store near #SXSW for iPad2 launch!  {link},positive
Apple,Your brand focus? RT @mention 'Trust of Zappos + Likability of Virgin + Product of Apple' - recipe for success @mention #SXSW,positive
Apple,makes good sense RT @mention Apple set to open popup shop in core of SXSW action {link} via @mention #SXSW,positive
Apple,Just heard that Apple is opening a store in downtown Austin tomorrow to sell iPads to #SXSW attendees.,positive
Apple,{link} Did you hear? Appleâ€™s opening a temporary store just for #SXSW! (via @mention,positive
Apple,All Packed. A few too many #Apple devices. Alarm set for 5:15am. See ya'll at #SXSW. Psyched to meet (finally) many of you guys!,positive
Apple,The forbidden apple has been spoiled! Long live #samsung! They are rocking the #sxsw &amp; #sxswi's world.,negative
Apple,"It's a model for one, not for all. RT @mention #sxsw &quot;apple comes up with cool tech no one's ever heard of cuz they don't go to conferences&quot;",positive
Apple,is a bit disappointed that the two iPad talks had so many overlapping examples #sxsw,negative
Apple,Counting down the days to #sxsw plus strong Canadian dollar means stock up on Apple gear,positive
Apple,Apple is driving the &quot;consumerization&quot; of IT.  #empowered  #SXSW,positive
Apple,i'm already jealous // @mention Apple does a popup store just for #sxsw {link} #gonnagetanipad2,positive
Apple,sure to be a total scene! RT @mention Just spoke with the Austin Apple store. They are cautiously optimistic. #nerd #sxsw,positive
Apple,Liking the Apple pop-up store at Sixth Street and Congress Avenue @mention #SXSW,positive
Apple,"Which line at #SXSW will be longer? 3/11 at the temp Apple store for the iPad2? Or 3/14 at the Microsoft booth for IE9? [Yeah, right!] :D",positive
Apple,Short line at the Apple pop up store in Austin. 50-60 people. #ipad2  #sxsw {link},positive
Apple,Smart move by Apple opening popup store for #iPad2 launch in downtown Austin during #SXSW. {link},positive
Apple,Yes! apple design wins again! RT @mention The new iSack is SOO Cool! #sxsw  {link},positive
Apple,"Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",positive
Apple,"If you are going to be on foot at #SXSW, don't forget to stop by the newest Apple store in Austin: {link}",positive
Apple,"one of the most in-your-face ex. of stealing the show in yrs RT @mention &quot;At #SXSW, Apple schools the mkt experts&quot;  {link}",positive
Apple,WOW! Apple pop up store downtown #Austin projecting 1/4 million+ profits this weekend alone! They may stay past this weekend #SXSW,positive
Apple,"wow, apple really thought about it and #SXSW - {link}",positive
Apple,Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,positive
Apple,The #apple store popped up at #sxsw with a huge crowd waiting for the geek dreams to come true.  {link},positive
Apple,SXSW Apple Survival Kit - Iâ€™m taking more apple stuff with me to #sxsw than I am clothes {link},positive
Apple,"I may have to hide all #SXSW tweets. I think the Apple pop-up store was the final straw. Yes, I'm jealous.",positive
Apple,"Oh, #Apple... you are ridiculous: Before It Even Begins, Apple WinsÂ #SXSW {link} via @mention",positive
Apple,Genius idea RT @mention Apple Popup Store at #SXSW {link},positive
Apple,"#Apple steals the show (again), with pop-up #marketing at #SXSW--&gt; {link}",positive
Apple,Met the team that set up the #sxsw Apple store - set up whole place from nothing in 3 days. Great work!,positive
Apple,So it appears Apple is opening a pop up store in Austin for #sxsw - the employees were trying to hide it. The Beechwood tables gave it away.,positive
Apple,Another reason to go to Austin: #Apple to open a #SXSW popup store {link},positive
Apple,What a great blog on the latest news of #SXSW ... like the opening of an #Apple store? {link} #sxsw2011 @mention,positive
Apple,Why the heck would anyone want Mozilla to switch to CrapKit (WebKit) when Gecko is good? Stupid Apple/Google bandwaggoners. #sxsw,negative
Apple,"Apple cited as the opposite of crowdsourcing - proprietary, Steve Jobs tells you what you want #csuitecsourcing #sxsw",negative
Apple,I am amused at the Apple Pop-up store at #SXSW this year. Brilliant idea... just brilliant. :D {link},positive
Apple,Just walked past the supposed #Apple #SxSW temp store downstairs @mention and the apple cult was outside taking photos on iphones.,negative
Apple,"Free coffee by company a, free drinks on company b, free food at company c. All money saved goes to Apple. Life at #SXSW. ;)",positive
Apple,Nice to see the speaker sneak in an irrelevant snarky comment about Apple. Class!  #sxsw #authenticationdesign,neutral
Apple,&quot;I believe in God because there is no other explanation for Apple's continued existence.&quot; Guy Kawasaki #enchantment #sxsw,positive
Apple,Apple's temporary megastore at #SXSW could be model for future conferences/events: {link},positive
Apple,#Apple opening up a pop up shop in #Austin during #SXSW!? Man they are everywhere!,positive
Apple,"*g* rt @mention  Love the Apple pop-up store at #SXSW. ... Now, one question. Will AT&amp;T bring trucks for signal again? Please say yes.",positive
Apple,HA! RT @mention â€œ@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;â€ù,positive
Apple,Lol RT @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,positive
Apple,Lol RT @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; (via @mention,positive
Apple,Lol RT @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; #AUSxSW,positive
Apple,Woot! â€œ@mention It's not a rumor: Apple is opening a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},positive
Apple,Pop up @mention store in Austin.   Brilliant. Long lines even at 9:30 at night #SXSW  {link},positive
Apple,It is never more apparent than at #sxsw how nice it would be if apple made stuff w/ removable batteries. #alwayshavingtoplugin #gsdm,negative
Apple,I hope everyone has an awesome weekend at #SXSW! I know @mention is giving away some great Apple prizes.,positive
Apple,Apple takes bruises from panelists. Not well regarded in sustainability space.  Corporate Sustainability Reporting and Transparency.  #SXSW,negative
Apple,Apple likes it if you pay them. That's what Apple likes. - Barry Diller #SXSW,negative
Apple,"Apple saves SXSW, set to open pop-up store - CNET News {link} #sxsw",positive
Apple,"Apple saves SXSW, set to open pop-up store {link} #Apple #SXSW",positive
Apple,Omgz. Makeshift #SXSW apple store is in a Golds Gym! {link},positive
Apple,That's awesome RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin {link} #SXSW,positive
Apple,It's madness already downtown and it's only the 1st day of #sxsw. apple popup store seems to be doing brisk biz,positive
Apple,Killer meet ups with new and old friends today from Apple and Microsoft to solo killers and many in between #letschangetheworld #sxsw,positive
Apple,The complete iOS dominance at #SXSW compels Apple to open a frickin' temporary Apple Store in downtown Austin this week.,positive
Apple,"Pollak, if you're having so much trouble the don't sell through apple...duh #sxswbigbrands #sxsw",negative
Apple,Awesome! First day of #SXSW and #Apple just approved our new app!!! Go and download it now and check our blog for &quot;Big Stereo&quot; #ipad2,positive
Apple,The line for the #sxsw Apple Store is oddly *not* obnoxiously long. #hesayswithtwohoursleft,neutral
Apple,Cab ride from hell to get to Apple store at mall. They were sold out. Getting dinner then have to figure how how to get back to hotel. #sxsw,negative
Apple,"I'm in a frontend dev talk at #SXSW, by the way. I just turned my head as far as I could, and I couldn't see a single non-Apple device. Cor.",positive
Apple,I'm loving the Apple pop-up in downtown office. But how long will it last after #SXSW for us locals? {link} {link},positive
Apple,Apple is genius (no pun intended) Check out what they are doing for #SXSW {link},positive
Apple,Well. Forget the #NFL #lockout right now. Gonna focus on getting my shinmy new iPad here in 40min #SXSW. Apple makes me happy. NFL does not,positive
Apple,@mention great news for u and @mention and the TWiT crew. Apple is building a temporary Store for #SXSW 2011 so u can get ur ipad 2s !!,positive
Apple,"#technology #Apple Opening Pop-Up Store in Austin for #SXSW Geekfest [Apple]: Our #Brian_Lam, and the thousands... {link} #tech",positive
Apple,"#technology At #SXSW, #Apple schools the marketing experts: Thousands are in town to demonstrate their social... {link} #tech",positive
Apple,"#technology Before It Even Begins, #Apple Wins #SXSW: Over the past week, there's been a major dilemma in... {link} #tech",positive
Apple,@mention Ha! I feel like the only person at #sxsw with a non-Mac/iPad!,negative
